LAPTOP NAME,PRICE,RATING,SPECIFICATIONS,PRODUCT URL,clean_specs,Processor,RAM,Storage,Operating System,Display,Warranty
HP Pavilion AI PC Intel Core Ultra 7 155U - (16 GB/512 GB SSD/Windows 11 Home) 16-af0028TU Thin and Li...,84490,3.2,"Intel Core Ultra 7 Processor
16 GB LPDDR5X RAM
Windows 11 Operating System
512 GB SSD
40.64 cm (16 Inch) Display
1 Year Carry-in Warranty",https://www.flipkart.com/hp-pavilion-ai-pc-intel-core-ultra-7-155u-16-gb-512-gb-ssd-windows-11-home-16-af0028tu-thin-light-laptop/p/itmec9c43c3b429c?pid=COMHF2JYDH2NAY65&lid=LSTCOMHF2JYDH2NAY65ARDHBX&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_7_161&otracker=search&otracker1=search&fm=Search&iid=en_oItVn7VynY_7AtNQetK8mgeFottDAS8RXPOt3tkDB1HjNLDaeIgg2iRZvLByB1nG19w8vHi-ZI-5V7kV-InfIQ%3D%3D&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': '40.64 cm (16 Inch) Display', 'Warranty': '1 Year'}",,,512 GB SSD,Windows 11,40.64 cm (16 Inch) Display,1 Year
SAMSUNG Galaxy Book5 Pro AI PC Full Metal Chasis Intel Core Ultra 7 258V - (32 GB/1 TB SSD/Windows 11 ...,171990,4.2,"Intel Core Ultra 7 Processor
32 GB LPDDR5X RAM
Windows 11 Operating System
1 TB SSD
35.56 cm (14 Inch) Touchscreen Display
1 Year Onsite Warranty",https://www.flipkart.com/samsung-galaxy-book5-pro-ai-pc-full-metal-chasis-intel-core-ultra-7-258v-32-gb-1-tb-ssd-windows-11-home-np940xha-thin-light-laptop/p/itma2bd9edf67533?pid=COMH9PHP3BZ7GKYX&lid=LSTCOMH9PHP3BZ7GKYXDU2LEI&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_7_162&otracker=search&otracker1=search&fm=Search&iid=en_oItVn7VynY_7AtNQetK8mgeFottDAS8RXPOt3tkDB1HoOb1n_-BrjA_CHPa2PY3aW0F3UOqAL8ypJyc2WdBkw_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '1 TB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",,,1 TB SSD,Windows 11,,1 Year
Lenovo LOQ Intel Core i5 12th Gen 12450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,67990,3.6,"Intel Core i5 Processor (12th Gen)
16 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
Office Home & Student 2021
1Yr Warranty and 1 Yr Accidental Damage Protection",https://www.flipkart.com/lenovo-loq-intel-core-i5-12th-gen-12450hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15iax9-gaming-laptop/p/itm4a19730d181b4?pid=COMGYSFGZYMGFJ4A&lid=LSTCOMGYSFGZYMGFJ4AFZA38J&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_7_163&otracker=search&otracker1=search&fm=Search&iid=cd546486-3454-41de-b52d-bda90823156c.COMGYSFGZYMGFJ4A.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': None}",Intel Core i5 Processor (12th Gen),,512 GB SSD,Windows 11,,
"Acer Aspire 3 with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home) A...",44990,4.1,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
1 TB SSD
35.56 cm (14 Inch) Display
1 Year Carry-in Warranty",https://www.flipkart.com/acer-aspire-3-backlit-keyboard-intel-core-i5-12th-gen-1235u-16-gb-1-tb-ssd-windows-11-home-a324-51-thin-light-laptop/p/itm4fa0fcf0e2e15?pid=COMH3BHHZQ4RABFJ&lid=LSTCOMH3BHHZQ4RABFJWYL936&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_7_164&otracker=search&otracker1=search&fm=Search&iid=cd546486-3454-41de-b52d-bda90823156c.COMH3BHHZQ4RABFJ.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '16 GB DDR4', 'Storage': '1 TB SSD', 'Operating System': 'Windows 11', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year'}",Intel Core i5 Processor (12th Gen),16 GB DDR4,1 TB SSD,Windows 11,35.56 cm (14 Inch) Display,1 Year
Acer Aspire Lite AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Lig...,39990,4.0,"AMD Ryzen 7 Octa Core Processor
16 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/acer-aspire-lite-amd-ryzen-7-octa-core-5700u-16-gb-512-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMHY74JVWWHKWKA&lid=LSTCOMHY74JVWWHKWKAO8L4DP&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_7_165&otracker=search&otracker1=search&fm=Search&iid=cd546486-3454-41de-b52d-bda90823156c.COMHY74JVWWHKWKA.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",,16 GB DDR4,512 GB SSD,Windows 11,,1 Year
HP Pavilion AI PC Intel Core Ultra 5 125U - (16 GB/512 GB SSD/Windows 11 Home) 16-af0015TU Thin and Li...,63990,4.4,"Intel Core Ultra 5 Processor
16 GB LPDDR5 RAM
Windows 11 Operating System
512 GB SSD
40.64 cm (16 Inch) Display
1 Year Carry-in Warranty",https://www.flipkart.com/hp-pavilion-ai-pc-intel-core-ultra-5-125u-16-gb-512-gb-ssd-windows-11-home-16-af0015tu-thin-light-laptop/p/itmdb0b867255e2b?pid=COMHF2JYCESBQYRT&lid=LSTCOMHF2JYCESBQYRTCEJFYN&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_7_166&otracker=search&otracker1=search&fm=Search&iid=cd546486-3454-41de-b52d-bda90823156c.COMHF2JYCESBQYRT.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': '40.64 cm (16 Inch) Display', 'Warranty': '1 Year'}",,,512 GB SSD,Windows 11,40.64 cm (16 Inch) Display,1 Year
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis Intel Core Ultra 7 256V - (16 GB/1 TB SSD/Windows 11 ...,138990,4.2,"Intel Core Ultra 7 Processor
16 GB LPDDR5X RAM
Windows 11 Operating System
1 TB SSD
39.62 cm (15.6 Inch) Touchscreen Display
1 Year Onsite Warranty",https://www.flipkart.com/samsung-galaxy-book5-360-ai-pc-full-metal-chasis-intel-core-ultra-7-256v-16-gb-1-tb-ssd-windows-11-home-np750qha-2-1-laptop/p/itm6f3b867f0d076?pid=COMH9PHPSGZVSTMT&lid=LSTCOMH9PHPSGZVSTMTVNFTAV&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_7_167&otracker=search&otracker1=search&fm=Search&iid=en_oItVn7VynY_7AtNQetK8mgeFottDAS8RXPOt3tkDB1Hzd6MfwMcRwHsTnux2xTiWoh1CD1nCmL8GuEe1gif7ZvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '1 TB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",,,1 TB SSD,Windows 11,,1 Year
Lenovo Yoga 7 WUXGA-OLED Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) 14IRL8 2 in 1...,104990,4.5,"Intel Core i7 Processor (13th Gen)
16 GB LPDDR5 RAM
Windows 11 Operating System
1 TB SSD
35.56 cm (14 inch) Touchscreen Display
1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection",https://www.flipkart.com/lenovo-yoga-7-wuxga-oled-intel-core-i7-13th-gen-1360p-16-gb-1-tb-ssd-windows-11-home-14irl8-2-1-laptop/p/itm3cf756c3e7c1e?pid=COMGSVFEHHH2FHVY&lid=LSTCOMGSVFEHHH2FHVYGY7SNC&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_7_168&otracker=search&otracker1=search&fm=Search&iid=en_oItVn7VynY_7AtNQetK8mgeFottDAS8RXPOt3tkDB1H_u9LsGNOXI8olxDm8JztTXUsC-CUxwPNG5WF83_mq7qV8WX5krIChubBlraAu4CQ%3D&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i7 Processor (13th Gen)', 'RAM': None, 'Storage': '1 TB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': None}",Intel Core i7 Processor (13th Gen),,1 TB SSD,Windows 11,,
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,82990,4.6,"AMD Ryzen 7 Octa Core Processor
16 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-octa-core-7435hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-fa507nur-lp082w-laptop/p/itmc6ca6f861b082?pid=COMH2XBQSRKDXZMC&lid=LSTCOMH2XBQSRKDXZMCIHNGPM&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_8_169&otracker=search&otracker1=search&fm=Search&iid=b87e98de-a4a8-43b0-b311-f0912e7f88dc.COMH2XBQSRKDXZMC.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",,,512 GB SSD,Windows 11,,1 Year
Acer Aspire Lite AMD Ryzen 7 Octa Core 5700U - (16 GB/1 TB SSD/Windows 11 Home) AL15-41 Thin and Light...,50990,4.0,"AMD Ryzen 7 Octa Core Processor
16 GB DDR4 RAM
64 bit Windows 11 Operating System
1 TB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/acer-aspire-lite-amd-ryzen-7-octa-core-5700u-16-gb-1-tb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMHY74JXWVWVKFV&lid=LSTCOMHY74JXWVWVKFV55YO7E&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_8_170&otracker=search&otracker1=search&fm=Search&iid=b87e98de-a4a8-43b0-b311-f0912e7f88dc.COMHY74JXWVWVKFV.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': '16 GB DDR4', 'Storage': '1 TB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",,16 GB DDR4,1 TB SSD,Windows 11,,1 Year
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,74990,3.9,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
Windows 11 Home Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Carry-in Warranty",https://www.flipkart.com/hp-victus-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-fa1278tx-gaming-laptop/p/itm12155252a3140?pid=COMH8Z22GGEQZBVQ&lid=LSTCOMH8Z22GGEQZBVQOLETX8&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_8_171&otracker=search&otracker1=search&fm=Search&iid=en_hWgT_m4s3zSwAYvCLod4iQHTZb1M44cJZSExOpFj8BOTnIfipRceYstarGVTFImg9vE6zs0RxYt97ZpYgfGIuA%3D%3D&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11 Home', 'Display': None, 'Warranty': '1 Year'}",Intel Core i5 Processor (13th Gen),16 GB DDR4,512 GB SSD,Windows 11 Home,,1 Year
SAMSUNG Galaxy Book5 Pro AI PC Full Metal Chasis Intel Core Ultra 7 256V - (16 GB/1 TB SSD/Windows 11 ...,150990,4.2,"Intel Core Ultra 7 Processor
16 GB LPDDR5X RAM
Windows 11 Operating System
1 TB SSD
35.56 cm (14 Inch) Touchscreen Display
1 Year Onsite Warranty",https://www.flipkart.com/samsung-galaxy-book5-pro-ai-pc-full-metal-chasis-intel-core-ultra-7-256v-16-gb-1-tb-ssd-windows-11-home-np940xha-thin-light-laptop/p/itm6ebd149ae967e?pid=COMH9PHPKYFCKZFJ&lid=LSTCOMH9PHPKYFCKZFJNRWJZG&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_8_172&otracker=search&otracker1=search&fm=Search&iid=en_hWgT_m4s3zSwAYvCLod4iQHTZb1M44cJZSExOpFj8BOioAGuDVYljCuL9xqWXVQrnXj365iI0LwsrpDVw_d5ovUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '1 TB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",,,1 TB SSD,Windows 11,,1 Year
Acer Aspire 7 Intel Core i5 13th Gen 13420H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,54990,4.3,"Intel Core i5 Processor (13th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/acer-aspire-7-intel-core-i5-13th-gen-13420h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-a715-79g-gaming-laptop/p/itm8208102c97f99?pid=COMH3G96CZNHARJZ&lid=LSTCOMH3G96CZNHARJZXFO1SF&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_8_173&otracker=search&otracker1=search&fm=Search&iid=b87e98de-a4a8-43b0-b311-f0912e7f88dc.COMH3G96CZNHARJZ.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '8 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",Intel Core i5 Processor (13th Gen),8 GB DDR4,512 GB SSD,Windows 11,,1 Year
Lenovo LOQ AMD Ryzen 7 Octa Core 7435HS - (24 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,89990,4.5,"AMD Ryzen 7 Octa Core Processor
24 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1Yr Warranty and 1 Yr Accidental Damage Protection",https://www.flipkart.com/lenovo-loq-amd-ryzen-7-octa-core-7435hs-24-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-15arp9-gaming-laptop/p/itmd3fbbdced2d6b?pid=COMHFYZ3ZSHR7J5F&lid=LSTCOMHFYZ3ZSHR7J5FVLRZ5E&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_8_174&otracker=search&otracker1=search&fm=Search&iid=b87e98de-a4a8-43b0-b311-f0912e7f88dc.COMHFYZ3ZSHR7J5F.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': None}",,,512 GB SSD,Windows 11,,
ASUS Vivobook 15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) X1502VA-BQ838WS Th...,61990,4.2,"Intel Core i7 Processor (13th Gen)
16 GB DDR4 RAM
Windows 11 Home Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/asus-vivobook-15-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-x1502va-bq838ws-thin-light-laptop/p/itm576883d3f6eb6?pid=COMH96FBAGNN8GPZ&lid=LSTCOMH96FBAGNN8GPZ9CQPDS&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_8_175&otracker=search&otracker1=search&fm=Search&iid=b87e98de-a4a8-43b0-b311-f0912e7f88dc.COMH96FBAGNN8GPZ.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i7 Processor (13th Gen)', 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11 Home', 'Display': None, 'Warranty': '1 Year'}",Intel Core i7 Processor (13th Gen),16 GB DDR4,512 GB SSD,Windows 11 Home,,1 Year
ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ322WS Thin...,32990,4.3,"Intel Core i3 Processor (12th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/asus-vivobook-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj322ws-thin-light-laptop/p/itm200184e4e0443?pid=COMH4Y6KT9ZMYXA6&lid=LSTCOMH4Y6KT9ZMYXA60HIRLB&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_8_176&otracker=search&otracker1=search&fm=Search&iid=b87e98de-a4a8-43b0-b311-f0912e7f88dc.COMH4Y6KT9ZMYXA6.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",Intel Core i3 Processor (12th Gen),8 GB DDR4,512 GB SSD,Windows 11,,1 Year
HP Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0315TU Thin and Light Laptop,58000,4.1,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.37 cm (15.5 Inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/hp-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-15-fd0315tu-thin-light-laptop/p/itm01c07721bb10b?pid=COMH2FFGSTXTR8ZB&lid=LSTCOMH2FFGSTXTR8ZB9SE32B&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_8_177&otracker=search&otracker1=search&fm=Search&iid=en_hWgT_m4s3zSwAYvCLod4iQHTZb1M44cJZSExOpFj8BMiMJn34cHOkBQjvB5Q3NCdjc_DAnUI8Qn38QdWMqWCyvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",Intel Core i5 Processor (13th Gen),16 GB DDR4,512 GB SSD,Windows 11,,1 Year
MSI Prestige 14 Studio AI PC Intel Core Ultra 7 1st Gen 155H - (32 GB/1 TB SSD/Windows 11 Home/6 GB Gr...,114990,4.2,"Intel Core Ultra 7 Processor (1st Gen)
32 GB DDR5 RAM
Windows 11 Operating System
1 TB SSD
35.56 cm (14 Inch) Display
2 Year Warranty Term",https://www.flipkart.com/msi-prestige-14-studio-ai-pc-intel-core-ultra-7-1st-gen-155h-32-gb-1-tb-ssd-windows-11-home-6-gb-graphics-c1udxg-030in-thin-light-laptop/p/itmb62e4d2c639e6?pid=COMGZW35JD6AGW6R&lid=LSTCOMGZW35JD6AGW6RWRVFIB&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_8_178&otracker=search&otracker1=search&fm=Search&iid=en_hWgT_m4s3zSwAYvCLod4iQHTZb1M44cJZSExOpFj8BMdfMarmGyekmTS1cfp4UdxvfDB7grc7chzm_XK2CRlePUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core Ultra 7 Processor (1st Gen)', 'RAM': None, 'Storage': '1 TB SSD', 'Operating System': 'Windows 11', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '2 Year'}",Intel Core Ultra 7 Processor (1st Gen),,1 TB SSD,Windows 11,35.56 cm (14 Inch) Display,2 Year
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVID...,54990,4.3,"AMD Ryzen 7 Octa Core Processor
8 GB DDR5 RAM
Windows 11 Home Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Carry-in Warranty",https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-octa-core-7435hs-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-fa566nfr-hn260w-laptop/p/itm10514ecd2a794?pid=COMHFT2NBDET7GJX&lid=LSTCOMHFT2NBDET7GJXKL60AC&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_8_179&otracker=search&otracker1=search&fm=Search&iid=b87e98de-a4a8-43b0-b311-f0912e7f88dc.COMHFT2NBDET7GJX.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11 Home', 'Display': None, 'Warranty': '1 Year'}",,,512 GB SSD,Windows 11 Home,,1 Year
ASUS Vivobook 15 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ540WS Thi...,49990,4.2,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/asus-vivobook-15-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-x1504va-nj540ws-thin-light-laptop/p/itm200184e4e0443?pid=COMH4CHFK2PUPVBS&lid=LSTCOMH4CHFK2PUPVBSA7VBXJ&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_8_180&otracker=search&otracker1=search&fm=Search&iid=b87e98de-a4a8-43b0-b311-f0912e7f88dc.COMH4CHFK2PUPVBS.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",Intel Core i5 Processor (13th Gen),16 GB DDR4,512 GB SSD,Windows 11,,1 Year
HP OMEN Intel Core i7 14th Gen 14650HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,111900,4.1,"Intel Core i7 Processor (14th Gen)
16 GB DDR5 RAM
Windows 11 Operating System
1 TB SSD
40.89 cm (16.1 inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/hp-omen-intel-core-i7-14th-gen-14650hx-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-16-wf1096tx-gaming-laptop/p/itm98841df0cbbc6?pid=COMHFCEENHGMPUDC&lid=LSTCOMHFCEENHGMPUDCKYD9VS&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_8_181&otracker=search&otracker1=search&fm=Search&iid=en_hWgT_m4s3zSwAYvCLod4iQHTZb1M44cJZSExOpFj8BPOVk39lJ6TQ8BHCzlZ2hhdXuJfei02_a0IOerfKaKkpw%3D%3D&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i7 Processor (14th Gen)', 'RAM': None, 'Storage': '1 TB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",Intel Core i7 Processor (14th Gen),,1 TB SSD,Windows 11,,1 Year
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Pro/4 GB Graphics/NVIDIA GeForc...,73000,4.3,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-pro-4-graphics-nvidia-geforce-rtx-3050-15-fa0444tx-15-fa0333tx-gaming-laptop/p/itm236b5aaa84afc?pid=COMHY8KVXJM5HZGC&lid=LSTCOMHY8KVXJM5HZGCBECJXE&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_8_182&otracker=search&otracker1=search&fm=Search&iid=en_hWgT_m4s3zSwAYvCLod4iQHTZb1M44cJZSExOpFj8BNeezA6WEU27Lt68ARzccN1e0uD9wTuobC4PUxc7CNnavUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",Intel Core i5 Processor (12th Gen),16 GB DDR4,512 GB SSD,Windows 11,,1 Year
